Listing ID,Price ($),Description,Location,Bedrooms,Bathrooms,Unit Type,Parking,Size (sqft),Website
1742538162,"1,250.00","Très beau 3 ½, métro de la Concorde","Laval-des-Rapides, Laval-des-Rapides",1,1,Duplex/Triplex,1,550,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/tres-beau-3-metro-de-la-concorde/1742538162
1742492361,785.00,Chambre pour fille dans grand 5 et demi Verdun,"La Petite-Patrie, Montréal",3.5,1,Apartment,0,1300,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/chambre-pour-fille-dans-grand-5-et-demi-verdun/1742492361
1738169116,"1,100.00","Grand, Propre, Rénové 3 1/2 Anjou, 5 Électroménagers","Peterborough Park, Anjou",1,1,Apartment,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-propre-renove-3-1-2-anjou-5-electromenagers/1738169116
1736792470,"1,050.00",STUDIO A LOUER,"Centre-Sud, Laval",0,1,Apartment,0,200,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/studio-a-louer/1736792470
1742774352,"1,575.00",À louer – Condo entièrement meublé centre-ville Montreal,"Quartier-des-Spectacles, Montreal",1,1,Condo,0,571,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-louer-condo-entierement-meuble-centre-ville-montreal/1742774352
1742774234,Please Contact,Appart. (to rent) à louer incluant parking privé papineau ave.,"Rosemont, Rosemont—La Petite-Patrie",3,1,Duplex/Triplex,2,1280,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appart-to-rent-a-louer-incluant-parking-prive-papineau-ave/1742774234
1742773400,"1,189.00",3/2 a louer,"Saint-Vincent-de-Paul, Longueuil / South Shore",1,1,Apartment,1,30,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/3-2-a-louer/1742773400
1742773342,660.00,chambre a louer au centre-ville ,"Westmount Park, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-au-centre-ville/1742773342
1742773334,"1,730.00","Cession de bail 4½ rénové – Avenue Sacré-Cœur, Villeray ! 1730$","Ahuntsic, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/cession-de-bail-4-renove-avenue-sacre-coeur-villeray-1730/1742773334
1742773284,"1,585.00",4 1/2 à louer Brossard,"sector A, Brossard",2,1.5,Apartment,1,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/4-1-2-a-louer-brossard/1742773284
1742773276,"2,000.00",Maison à louer à Charlemagne,"Charlemagne, Laval / North Shore",4.5,2,House,1,1000,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/maison-a-louer-a-charlemagne/1742773276
1736204010,600.00,chambre a louer Montréal Nord,"Lacordaire Park, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-montreal-nord/1736204010
1742769244,850.00,3 1/2 a louer pour 1 octobre,"Bordeaux, Montréal",1,1,Duplex/Triplex,0,850,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-a-louer-pour-1-octobre/1742769244
1742773105,"1,550.00",Modern 3 ½ Condo in LaSalle – Steps from Angrignon Metro & Park!,"Angrignon, Montreal",1,1,Condo,0,50,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/modern-3-condo-in-lasalle-steps-from-angrignon-metro-park/1742773105
1734650462,"1,195.00",3 ½ for rent New and beautiful studio in Côte-des-Neiges. Fully,montreal,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-for-rent-new-and-beautiful-studio-in-cote-des-neiges-fully/1734650462
1739143337,850.00,À louer – 1070-2  Studio situé dans l’immeuble. Cuisine avec poê,"Villeray, City of Montréal",0,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-louer-1070-2-studio-situe-dans-l-immeuble-cuisine-avec-poe/1739143337
1734650466,"1,025.00",2 ½ for rent New and beautiful studio in Côte-des-Neiges. Fully,City of Montréal,1,2.5,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-for-rent-new-and-beautiful-studio-in-cote-des-neiges-fully/1734650466
1742772911,"1,490.00",Magnigique 4 1/2 rénové,"Rosemont, City of Montréal",2,1,Apartment,0,940,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/magnigique-4-1-2-renove/1742772911
1742772902,160.00,Chambre meublée à louer pour travailleur de la construction ,"Laflèche, Longueuil / South Shore",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/longueuil-rive-sud/chambre-meublee-a-louer-pour-travailleur-de-la-construction/1742772902
1742772857,"1,125.00",À LOUER – 2 ½ / BACHELOR | NDG | 1 125 $/MOIS,"Lucien L'Allier, Ville-Marie",0,1,Apartment,0,580,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/a-louer-2-bachelor-ndg-1-125-mois/1742772857
1741268590,"1,775.00","5 1/2, 3 CHAMBRES, RÉNOVÉ, BIEN SITUÉ","De Lorimier, Montréal",3,1,Duplex/Triplex,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-3-chambres-renove-bien-situe/1741268590
1737212558,"1,300.00",4 1/2  à louer à Anjou,"Lucie-Bruneau Park, Montreal",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-a-louer-a-anjou/1737212558
1742769062,700.00,Chambre à louer avec salle de bain privée,"Côte-des-Neiges, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-avec-salle-de-bain-privee/1742769062
1742768859,"1,460.00",Location 3 1/2 Anjou – Cession de bail – 1460 $ – 1er octobre,"Saint-François d'Assise, Montreal",1,1,Condo,0,710,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/location-3-1-2-anjou-cession-de-bail-1460-1er-octobre/1742768859
1742768128,"1,850.00",fully furnished 3.5 condo for rent Dorval Quebec,"Pointe Picard, City of Montréal",1.5,1,Condo,1,570,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/fully-furnished-3-5-condo-for-rent-dorval-quebec/1742768128
1742768123,615.00,semi-studios ,"De Lorimier, City of Montréal",0,2,Apartment,0,35,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/semi-studios/1742768123
1720104721,"1,295.00",Verdun 3 1/2 tout inclus Metro Lasalle ou de l'Église,"Verdun, Montréal",1,1,Apartment,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-3-1-2-tout-inclus-metro-lasalle-ou-de-leglise/1720104721
1739895160,790.00,Quartier Rosemont/Angus,"Rosemont, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/quartier-rosemont-angus/1739895160
1737619675,"1,395.00",Verdun 4 ½ Metro LaSalle / de l’Église,"Verdun, Montréal",2,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-4-metro-lasalle-de-l-eglise/1737619675
1741494367,"1,400.00",1 bedroom hall kitchen + den + patio available for sub lease,"Marcel Laurin Park, Saint-Laurent",1.5,1,Condo,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/1-bedroom-hall-kitchen-den-patio-available-for-sub-lease/1741494367
1742767868,"1,100.00","METRO FABRE, Bachelor 3-1/2, 1er octobre","Villeray, Villeray—Saint-Michel—Parc-Extension",1,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/metro-fabre-bachelor-3-1-2-1er-octobre/1742767868
1742767515,"1,414.00",4 et demi a louer ,"Sacré-Coeur, Longueuil / South Shore",2,1,Duplex/Triplex,2,1200,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/4-et-demi-a-louer/1742767515
1742767511,"1,500.00",4 1/2 grand a louer Montreal Nord,"Ottawa Park, Montreal",2,1,Apartment,1,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-grand-a-louer-montreal-nord/1742767511
1742767481,"2,100.00",Cession de bail - 1er Octobre 5 1/2 (2 Bed 2 Bath),"Griffintown, City of Montréal",2,2,Condo,1,1050,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-1er-octobre-5-1-2-2-bed-2-bath/1742767481
1742295714,"1,765.00",Logement 3 chambres à coucher,"L'ile-Bizard, Montreal",3,1,Duplex/Triplex,2,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/logement-3-chambres-a-coucher/1742295714
1742766851,"1,650.00","Grand loft Vieux-Montréal, chiens acceptés - dispo 1er octobre","Old Montreal, City of Montréal",2,1,Apartment,0,968,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-loft-vieux-montreal-chiens-acceptes-dispo-1er-octobre/1742766851
1742766807,"1,700.00","5½ rénové lumineux, 3 chambres, 2 balcons, Hochelaga-Maisonneuve","Hochelaga-Maisonneuve, Montreal",3,1,Apartment,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-renove-lumineux-3-chambres-2-balcons-hochelaga-maisonneuve/1742766807
1742766636,650.00,Chambre à louer/Anjou (coloc 4-1/2) $650 Tel: 438 932 2204,"Roger Rousseau Park, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-anjou-coloc-4-1-2-650-tel:-438-932-2204/1742766636
1742766317,625.00,chambre a louer ste thérèse ,"Sainte-Thérèse, Laval / North Shore",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/laval-rive-nord/chambre-a-louer-ste-therese/1742766317
1742766258,"1,390.00",Spacious 3.5 Apartment near Metro Lionel-Groulx (Green & Orange),"Saint-Henry, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/spacious-3-5-apartment-near-metro-lionel-groulx-green-orange/1742766258
1742772551,"1,400.00",2 bedrooms 1 bathroom apartment ,"Lefebvre Park, City of Montréal",2,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-bedrooms-1-bathroom-apartment/1742772551
1742772370,600.00,chambre à louer,"Ottawa Park, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer/1742772370
1742772174,"1,400.00",Grand 5 et demi ensoleillé Tetrauville,"Mercier-Est / Tétreaultville, Montreal",3,1,Apartment,0,1100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-et-demi-ensoleille-tetrauville/1742772174
1740230567,"1,980.00",51/2 NDG Metro Vendom,"Notre-Dame-de-Grâce, City of Montréal",5,2,Condo,1,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/51-2-ndg-metro-vendom/1740230567
1742457195,"1,850.00",appartement a louer 4 1/2,"Chomedey, Laval / North Shore",2,1,Duplex/Triplex,1,800,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/appartement-a-louer-4-1-2/1742457195
1741598877,"1,400.00",Ndg 4 1/2,"Notre-Dame-de-Grâce, City of Montréal",2,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ndg-4-1-2/1741598877
1739185908,"1,555.00",Cède bail studio/bachelor (2 mois offerts),"Shaughnessy Village, Montréal",1,1,Apartment,0,465,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cede-bail-studio-bachelor-2-mois-offerts/1739185908
1742198015,"1,450.00",condo for rent,"sector T, Longueuil / South Shore",1,1,Condo,1,688,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/condo-for-rent/1742198015
1742766057,"1,395.00",Grand et lumineux appartement 4 1/2 - 5 min du métro St-Michel,"Saint-Michel, Montréal",2,1,Apartment,0,980,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-et-lumineux-appartement-4-1-2-5-min-du-metro-st-michel/1742766057
1742765519,"1,150.00",Bright 3 1/2 Semi-Basement - Heating Included,"Parc-Extension, City of Montréal",1,1,Apartment,0,550,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/bright-3-1-2-semi-basement-heating-included/1742765519
1742765493,"1,695.00",Appartement à louer,"Châteauguay, West Island",2,1,Duplex/Triplex,2,1200,https://www.kijiji.ca/v-apartments-condos/ouest-de-lile-qc/appartement-a-louer/1742765493
1737986057,"1,350.00",4 1|2 à louer,"Venise-en-Québec, Venise-en-Québec",2,1,Apartment,1,1100,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/4-1-2-a-louer/1737986057
1726483097,393.00,Offices for Rent / Location de Bureaux. - Saint Laurent,"De Liesse Industrial, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-commercial-office-space/ville-de-montreal/offices-for-rent-location-de-bureaux-saint-laurent/1726483097
1742765391,755.00,Studio à Rosemont  1  1/2,"Old Rosemont, Montréal",0,1,Apartment,0,450,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/studio-a-rosemont-1-1-2/1742765391
1742765358,"1,190.00",GRAND 4½ À LOUER LAVAL MÉTRO DE LA CONCORDE STATIONNEMENT DISPO,"Pont-Viau, Laval",2.5,2,Apartment,1,1100,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/grand-4-a-louer-laval-metro-de-la-concorde-stationnement-dispo/1742765358
1742765340,"1,200.00",Cession de bail 3 1/2 tout inclus meublé pour octobre,"Mercier-Est / Tétreaultville, City of Montréal",1,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-3-1-2-tout-inclus-meuble-pour-octobre/1742765340
1742765065,"2,150.00","4½ rénové — cour, électros, climatisation — NDG / Monkland","Snowdon, City of Montréal",2,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-renove-cour-electros-climatisation-ndg-monkland/1742765065
1741631676,"2,180.00","71/2, 3 CaC, metro Beaubien","Little Italy, Montréal",5,1.5,Apartment,0,1200,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/71-2-3-cac-metro-beaubien/1741631676
1741774568,"4,100.00",Maison à louer à Brossard,"sector C, Brossard",3.5,2.5,Townhouse,2,1600,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/maison-a-louer-a-brossard/1741774568
1742764625,"1,215.00","Grand 3 ½ (500 pi2), 4 électros inclus - 1215 $ – Métro Rosemont","La Petite-Patrie, Rosemont—La Petite-Patrie",1,1,Duplex/Triplex,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-3-500-pi2-4-electros-inclus-1215-metro-rosemont/1742764625
1742764244,"2,450.00",TRÈS GRAND 5 1/2 (Famille ou colocation),"Centre-Sud, City of Montréal",3.5,1.5,Apartment,0,2000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/tres-grand-5-1-2-famille-ou-colocation/1742764244
1742771514,220.00,Montreal Metro Joliette Pie-IX Pied à terre à la semaine,"Hochelaga-Maisonneuve, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/montreal-metro-joliette-pie-ix-pied-a-terre-a-la-semaine/1742771514
1742771285,725.00,chambre a louer,"Laflèche, Longueuil / South Shore",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/longueuil-rive-sud/chambre-a-louer/1742771285
1742770805,525.00,1 bedroom available right away,"Vaudreuil-Dorion, Vaudreuil-Dorion",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ouest-de-lile-qc/1-bedroom-available-right-away/1742770805
1742770491,"1,300.00","3½ apartment - 1 bedroom, in Montreal / Lasalle for rent. $1,300","Cavelier Park, Montreal",1,1,Apartment,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-apartment-1-bedroom-in-montreal-lasalle-for-rent-1-300/1742770491
1742770375,"1,350.00",logement à louer ,"Vimont, Laval / North Shore",2,1,Apartment,1,800,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/logement-a-louer/1742770375
1742770220,"1,125.00", Magnifique 3 1/2 entièrement meublé ,"Pointe McDonald, City of Montréal",0,2,Apartment,0,680,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/magnifique-3-1-2-entierement-meuble/1742770220
1742769947,690.00,Chambre meublée .TOUT inclus!! Metro Beaubien/Fabre libre Now!!!,"La Petite-Patrie, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-meublee-tout-inclus-metro-beaubien-fabre-libre-now/1742769947
1741824247,"1,975.00",5½ Apartment for Rent Waterfront Lasalle/Verdun,"Desmarchais-Crawford, Montreal",3,1,Apartment,0,1075,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-apartment-for-rent-waterfront-lasalle-verdun/1741824247
1742764032,"1,400.00","Grand condo 3 1/2,à 2 minutes à pied du métro Côte-des-Neiges","Côte-des-Neiges, Montreal",1,1,Condo,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-condo-3-1-2-a-2-minutes-a-pied-du-metro-cote-des-neiges/1742764032
1742764031,925.00,Bedroom in a fully furnished apartment – lower Plateau,"Little Portugal, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/bedroom-in-a-fully-furnished-apartment-lower-plateau/1742764031
1741821182,"1,420.00",Appartement 3 1/2 parfait à Villeray-Petite Italie!!,"Jarry Park, Montreal",1,1,Apartment,0,625,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appartement-3-1-2-parfait-a-villeray-petite-italie/1741821182
1742763985,"1,095.00",Beau 3 1/2 rénové à louer  Hochelaga-Mercier,"Viauville, Montreal",1,1,Apartment,0,550,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beau-3-1-2-renove-a-louer-hochelaga-mercier/1742763985
1740003791,"1,000.00",Appartement Studio a louer 795 rue Mistral,"Jarry Park, Montréal",1,1,Apartment,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appartement-studio-a-louer-795-rue-mistral/1740003791
1742763822,"1,200.00",logement à louer 3 1/2 tout inclus sauf internet,"Blainville, Laval / North Shore",1.5,1,Basement,0,960,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/logement-a-louer-3-1-2-tout-inclus-sauf-internet/1742763822
1742763646,700.00,Bedroom in a fully furnished apartment – lower Plateau,"Little Portugal, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/bedroom-in-a-fully-furnished-apartment-lower-plateau/1742763646
1742759229,"1,699.00",OLD PORT SUBLEASE,"Old Montreal, Montreal",1.5,1,Apartment,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/old-port-sublease/1742759229
1742763114,900.00,"Grand 3 1/2 Ahuntsic, Promenade Fleury","Sault-au-Récollet, Montréal",1,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-3-1-2-ahuntsic-promenade-fleury/1742763114
1742758920,"1,200.00",Grand 3 1/2 à Ahuntsic.,"Ahuntsic, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/grand-3-1-2-a-ahuntsic/1742758920
1742758753,"1,600.00","2min metro cartier 4 1/2,big yard,2big balcony3patking,4eletros","Laval-des-Rapides, Laval",2.5,1,Duplex/Triplex,3,1000,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/2min-metro-cartier-4-1-2-big-yard-2big-balcony3patking-4eletros/1742758753
1742758630,"1,295.00",5 1/2 demi sous-sol à louer Longueuil,"Bellerive, Longueuil / South Shore",2,1,Basement,1,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/5-1-2-demi-sous-sol-a-louer-longueuil/1742758630
1742758548,"2,450.00",Grand 4 1/2 rénové Villeray électricité+électros inclus,"Jarry Park, City of Montréal",2.5,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-4-1-2-renove-villeray-electricite-electros-inclus/1742758548
1741430328,"1,395.00",3/1/2  Meublé - Villeray  DISPONIBLE POUR 1 À 4 MOIS,"Jarry Park, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/3-1-2-meuble-villeray-disponible-pour-1-a-4-mois/1741430328
1740143216,"2,200.00","GRAND 5 1/2, 9e Avenue, Mtl. TOUT RÉNOVÉ. LIBRE MAINTENANT","Old Rosemont, Montréal",3,1,Apartment,0,1100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-1-2-9e-avenue-mtl-tout-renove-libre-maintenant/1740143216
1740106778,"1,850.00",4 1/2 à louer (RDC) / for rent (ground floor) - Verdun,"Desmarchais-Crawford, Montréal",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-a-louer-rdc-for-rent-ground-floor-verdun/1740106778
1738151108,"1,490.00",3 1/2 entierement renove - Un mois gratuit,"Parc-Laurier, Montreal",1,1,Apartment,0,800,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-entierement-renove-un-mois-gratuit/1738151108
1742757202,"1,420.00",Plateau Mile-End 31/2,"Mile End, Montreal",1,1,Duplex/Triplex,0,750,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/plateau-mile-end-31-2/1742757202
1742756972,600.00,GRANDE CHAMBRE A MONTREAL EST,"Pointe-aux-Trembles South, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/grande-chambre-a-montreal-est/1742756972
1742756531,"2,175.00",6 1/2  with dogs allowed,"The Old Greenfield Park, Longueuil / South Shore",4,2,Apartment,0,2400,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/6-1-2-with-dogs-allowed/1742756531
1742754550,"1,200.00",apartment for rent ,"Saint-Michel, City of Montréal",2,1,Apartment,0,1250,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/apartment-for-rent/1742754550
1742754256,Please Contact,6 Commercial Lofts available for rent in Mile-Ex,"Mile-Ex, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-commercial-office-space/ville-de-montreal/6-commercial-lofts-available-for-rent-in-mile-ex/1742754256
1742187710,720.00,CHAMBRES MEUBLÉES TOUT INCLUS À LOUER – VILLE SAINT-LAURENT,"Gohier, Saint-Laurent",1,1,Apartment,0,980,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/chambres-meublees-tout-inclus-a-louer-ville-saint-laurent/1742187710
1742752332,995.00,"2 1/2 à louer, à Verdun, -5min du métro de l'Église, 995$/mois","Verdun, Montréal",0,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-1-2-a-louer-a-verdun-5min-du-metro-de-leglise-995-mois/1742752332
1741487821,190.00,"Espace de garage à louer, près du Marché J-Talon * Petite-Italie","Little Italy, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-storage-parking/ville-de-montreal/espace-de-garage-a-louer-pres-du-marche-j-talon-petite-italie/1741487821
1742752207,525.00,Room for rent near metro Pie IX,"Rosemont, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/room-for-rent-near-metro-pie-ix/1742752207
1733294096,"2,100.00",Grand 5 1/2 Rénové en Mai 2025 Style Condo 2 étages Ville Émard,"Ville-Émard, Montreal",3,1,Apartment,0,1350,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-1-2-renove-en-mai-2025-style-condo-2-etages-ville-emard/1733294096
1742751539,650.00,Chambre,"Villeray, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/chambre/1742751539
1742762919,"1,825.00",Spacieux 3 1/2 dans Mercier-Ouest Meublé,"Mercier-Ouest / Longue-Pointe, City of Montréal",1,1,Condo,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/spacieux-3-1-2-dans-mercier-ouest-meuble/1742762919
1734337653,"1,095.00","Renovated, huge, 2 1/2, Snowdon metro, unique -heat & hydro","Snowdon, Montréal",1,1,Apartment,0,475,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/renovated-huge-2-1-2-snowdon-metro-unique-heat-hydro/1734337653
1742762267,900.00,"Room in 2bdr condo, Plateau, furnished, all included","Parc-Lafontaine, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/room-in-2bdr-condo-plateau-furnished-all-included/1742762267
1742762147,"2,100.00",lease transfer ,"Westwood Park, City of Montréal",3,1.5,Townhouse,2,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/lease-transfer/1742762147
1742761996,625.00,CHAMBRE MEUBLÉE TOUT INCLUS – MONTRÉAL-EST – LIBRE IMMÉDIATEMENT,"Pointe-aux-Trembles South, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-meublee-tout-inclus-montreal-est-libre-immediatement/1742761996
1711192982,"1,825.00",Nouveaux appartements à louer à Delson - 4 et demi,Longueuil / South Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/nouveaux-appartements-a-louer-a-delson-4-et-demi/1711192982
1715650490,"1,415.00",PROMO - Appartements neufs à louer à Sainte-Julie – Studios,Longueuil / South Shore,0,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-appartements-neufs-a-louer-a-sainte-julie-studios/1715650490
1704957437,"2,220.00",**PROMO** - NOUVEAU - Appartements 4 1/2 à louer à St-Constant,Longueuil / South Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-nouveau-appartements-4-1-2-a-louer-a-st-constant/1704957437
1715776656,"1,315.00",NOUVEAU - Appartements à louer à Valleyfield - 3 1/2,Valleyfield,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/nouveau-appartements-a-louer-a-valleyfield-3-1-2/1715776656
1715650491,"2,430.00",PROMO - Appartements neufs à louer à Sainte-Julie – 4 1/2,Longueuil / South Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-appartements-neufs-a-louer-a-sainte-julie-4-1-2/1715650491
1702042573,"1,715.00",**PROMO** - NOUVEAU - Appartements à louer à Valleyfield - 4 1/2,Longueuil / South Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-nouveau-appartements-a-louer-a-valleyfield-4-1-2/1702042573
1704876418,"1,675.00",PROMO - NOUVEAU - Appartements 3 1/2 + DEN à louer à St-Constant,Longueuil / South Shore,1.5,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-nouveau-appartements-3-1-2-den-a-louer-a-st-constant/1704876418
1715650492,"1,515.00",PROMO - Appartements neufs à louer à Sainte-Julie –  3 1/2,Longueuil / South Shore,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-appartements-neufs-a-louer-a-sainte-julie-3-1-2/1715650492
